transaction_id,account_id,customer_id,txn_date,txn_amount,transaction_type,create_tsp
TNX20260305_0000041,ACC20260305_00009,CUS20260305_00009,2026-03-05,7761.58,Credit,2026-03-05 17:03:41
TNX20260305_0000042,ACC20260305_00009,CUS20260305_00009,2026-03-05,3507.0,Credit,2026-03-05 17:03:41
TNX20260305_0000043,ACC20260305_00009,CUS20260305_00009,2026-03-05,8895.64,Credit,2026-03-05 17:03:41
TNX20260305_0000044,ACC20260305_00009,CUS20260305_00009,2026-02-14,7547.21,Credit,2026-03-05 17:03:41
TNX20260305_0000045,ACC20260305_00009,CUS20260305_00009,2026-03-05,3772.5,Credit,2026-03-05 17:03:41
TNX20260305_0000046,ACC20260305_00010,CUS20260305_00010,2026-03-05,5425.87,Credit,2026-03-05 17:03:41
TNX20260305_0000047,ACC20260305_00010,CUS20260305_00010,2026-03-05,7992.39,Debit,2026-03-05 17:03:41
TNX20260305_0000048,ACC20260305_00010,CUS20260305_00010,2026-03-05,6267.12,Credit,2026-03-05 17:03:41
TNX20260305_0000049,ACC20260305_00010,CUS20260305_00010,2026-03-05,1386.91,Credit,2026-03-05 17:03:41
TNX20260305_0000050,ACC20260305_00010,CUS20260305_00010,2026-03-05,3422.44,Credit,2026-03-05 17:03:41
TNX20260305_0000051,ACC20260305_00011,CUS20260305_00011,2026-03-05,9771.64,Credit,2026-03-05 17:03:41
TNX20260305_0000052,ACC20260305_00011,CUS20260305_00011,2026-02-26,2755.87,Credit,2026-03-05 17:03:41
TNX20260305_0000053,ACC20260305_00011,CUS20260305_00011,2026-03-05,9194.51,Credit,2026-03-05 17:03:41
TNX20260305_0000054,ACC20260305_00011,CUS20260305_00011,2026-02-20,8978.1,Debit,2026-03-05 17:03:41
TNX20260305_0000055,ACC20260305_00011,CUS20260305_00011,2026-03-05,5704.89,Debit,2026-03-05 17:03:41
TNX20260305_0000056,ACC20260305_00012,CUS20260305_00012,2026-03-05,7896.75,Credit,2026-03-05 17:03:41
TNX20260305_0000057,ACC20260305_00012,CUS20260305_00012,2026-03-05,1554.73,Credit,2026-03-05 17:03:41
TNX20260305_0000058,ACC20260305_00012,CUS20260305_00012,2026-03-05,261.96,Credit,2026-03-05 17:03:41
TNX20260305_0000059,ACC20260305_00012,CUS20260305_00012,2026-03-05,4217.03,Credit,2026-03-05 17:03:41
TNX20260305_0000060,ACC20260305_00012,CUS20260305_00012,2026-03-05,934.37,Credit,2026-03-05 17:03:41
TNX20260305_0000061,ACC20260305_00013,CUS20260305_00013,2026-03-05,2314.01,Credit,2026-03-05 17:03:41
TNX20260305_0000062,ACC20260305_00013,CUS20260305_00013,2026-03-05,8239.48,Debit,2026-03-05 17:03:41
TNX20260305_0000063,ACC20260305_00013,CUS20260305_00013,2026-02-22,8163.36,Debit,2026-03-05 17:03:41
TNX20260305_0000064,ACC20260305_00013,CUS20260305_00013,2026-02-09,3019.98,Credit,2026-03-05 17:03:41
TNX20260305_0000065,ACC20260305_00013,CUS20260305_00013,2026-03-05,290.77,Debit,2026-03-05 17:03:41
TNX20260305_0000066,ACC20260305_00014,CUS20260305_00014,2026-03-05,3499.54,Debit,2026-03-05 17:03:41
TNX20260305_0000067,ACC20260305_00014,CUS20260305_00014,2026-03-05,3356.13,Debit,2026-03-05 17:03:41
TNX20260305_0000068,ACC20260305_00014,CUS20260305_00014,2026-03-05,6161.84,Credit,2026-03-05 17:03:41
TNX20260305_0000069,ACC20260305_00014,CUS20260305_00014,2026-02-25,4570.1,Credit,2026-03-05 17:03:41
TNX20260305_0000070,ACC20260305_00014,CUS20260305_00014,2026-03-05,2306.46,Debit,2026-03-05 17:03:41
TNX20260305_0000071,ACC20260305_00015,CUS20260305_00015,2026-03-05,4146.28,Credit,2026-03-05 17:03:41
TNX20260305_0000072,ACC20260305_00015,CUS20260305_00015,2026-03-05,8213.7,Debit,2026-03-05 17:03:41
TNX20260305_0000073,ACC20260305_00015,CUS20260305_00015,2026-03-05,1318.52,Credit,2026-03-05 17:03:41
TNX20260305_0000074,ACC20260305_00015,CUS20260305_00015,2026-03-05,464.68,Debit,2026-03-05 17:03:41
TNX20260305_0000075,ACC20260305_00015,CUS20260305_00015,2026-03-05,5970.53,Debit,2026-03-05 17:03:41
TNX20260305_0000076,ACC20260305_00016,CUS20260305_00016,2026-03-05,1308.16,Credit,2026-03-05 17:03:41
TNX20260305_0000077,ACC20260305_00016,CUS20260305_00016,2026-03-05,7826.7,Debit,2026-03-05 17:03:41
TNX20260305_0000078,ACC20260305_00016,CUS20260305_00016,2026-03-03,8208.11,Debit,2026-03-05 17:03:41
TNX20260305_0000079,ACC20260305_00016,CUS20260305_00016,2026-03-05,8472.28,Credit,2026-03-05 17:03:41
TNX20260305_0000080,ACC20260305_00016,CUS20260305_00016,2026-03-05,9558.66,Debit,2026-03-05 17:03:41
TNX20260305_0000081,ACC20260305_00017,CUS20260305_00017,2026-03-05,4332.27,Debit,2026-03-05 17:03:41
TNX20260305_0000082,ACC20260305_00017,CUS20260305_00017,2026-03-03,8179.55,Credit,2026-03-05 17:03:41
TNX20260305_0000083,ACC20260305_00017,CUS20260305_00017,2026-03-05,7926.97,Debit,2026-03-05 17:03:41
TNX20260305_0000084,ACC20260305_00017,CUS20260305_00017,2026-02-23,1919.91,Credit,2026-03-05 17:03:41
TNX20260305_0000085,ACC20260305_00017,CUS20260305_00017,2026-03-04,6104.56,Debit,2026-03-05 17:03:41
TNX20260305_0000086,ACC20260305_00018,CUS20260305_00018,2026-03-05,3666.13,Credit,2026-03-05 17:03:41
TNX20260305_0000087,ACC20260305_00018,CUS20260305_00018,2026-03-05,2528.88,Credit,2026-03-05 17:03:41
TNX20260305_0000088,ACC20260305_00018,CUS20260305_00018,2026-02-12,1061.7,Credit,2026-03-05 17:03:41
TNX20260305_0000089,ACC20260305_00018,CUS20260305_00018,2026-03-05,6127.31,Credit,2026-03-05 17:03:41
TNX20260305_0000090,ACC20260305_00018,CUS20260305_00018,2026-03-05,6663.18,Debit,2026-03-05 17:03:41
TNX20260305_0000091,ACC20260305_00019,CUS20260305_00019,2026-02-07,4167.18,Debit,2026-03-05 17:03:41
TNX20260305_0000092,ACC20260305_00019,CUS20260305_00019,2026-03-05,6165.23,Credit,2026-03-05 17:03:41
TNX20260305_0000093,ACC20260305_00019,CUS20260305_00019,2026-03-05,2930.37,Credit,2026-03-05 17:03:41
TNX20260305_0000094,ACC20260305_00019,CUS20260305_00019,2026-03-02,5505.66,Debit,2026-03-05 17:03:41
TNX20260305_0000095,ACC20260305_00019,CUS20260305_00019,2026-02-20,5945.16,Debit,2026-03-05 17:03:41
TNX20260305_0000096,ACC20260305_00020,CUS20260305_00020,2026-02-19,3596.18,Credit,2026-03-05 17:03:41
TNX20260305_0000097,ACC20260305_00020,CUS20260305_00020,2026-03-05,1597.47,Credit,2026-03-05 17:03:41
TNX20260305_0000098,ACC20260305_00020,CUS20260305_00020,2026-03-05,8831.05,Credit,2026-03-05 17:03:41
TNX20260305_0000099,ACC20260305_00020,CUS20260305_00020,2026-03-05,9797.14,Credit,2026-03-05 17:03:41
TNX20260305_0000100,ACC20260305_00020,CUS20260305_00020,2026-03-05,8845.25,Credit,2026-03-05 17:03:41
TNX20260305_0000101,ACC20260305_00021,CUS20260305_00021,2026-02-13,1297.93,Debit,2026-03-05 17:03:41
TNX20260305_0000102,ACC20260305_00021,CUS20260305_00021,2026-03-05,5705.04,Debit,2026-03-05 17:03:41
TNX20260305_0000103,ACC20260305_00021,CUS20260305_00021,2026-02-05,8702.47,Debit,2026-03-05 17:03:41
TNX20260305_0000104,ACC20260305_00021,CUS20260305_00021,2026-03-05,4422.63,Credit,2026-03-05 17:03:41
TNX20260305_0000105,ACC20260305_00021,CUS20260305_00021,2026-02-09,478.8,Debit,2026-03-05 17:03:41
TNX20260305_0000106,ACC20260305_00022,CUS20260305_00022,2026-03-05,5595.64,Credit,2026-03-05 17:03:41
TNX20260305_0000107,ACC20260305_00022,CUS20260305_00022,2026-02-17,8448.39,Credit,2026-03-05 17:03:41
TNX20260305_0000108,ACC20260305_00022,CUS20260305_00022,2026-03-05,978.03,Debit,2026-03-05 17:03:41
TNX20260305_0000109,ACC20260305_00022,CUS20260305_00022,2026-03-05,607.18,Debit,2026-03-05 17:03:41
TNX20260305_0000110,ACC20260305_00022,CUS20260305_00022,2026-03-05,2541.32,Credit,2026-03-05 17:03:41
TNX20260305_0000111,ACC20260305_00023,CUS20260305_00023,2026-03-05,2211.28,Credit,2026-03-05 17:03:41
TNX20260305_0000112,ACC20260305_00023,CUS20260305_00023,2026-03-05,3946.63,Debit,2026-03-05 17:03:41
TNX20260305_0000113,ACC20260305_00023,CUS20260305_00023,2026-03-05,2942.92,Debit,2026-03-05 17:03:41
TNX20260305_0000114,ACC20260305_00023,CUS20260305_00023,2026-03-05,3132.88,Credit,2026-03-05 17:03:41
TNX20260305_0000115,ACC20260305_00023,CUS20260305_00023,2026-02-05,698.52,Debit,2026-03-05 17:03:41
TNX20260305_0000116,ACC20260305_00024,CUS20260305_00024,2026-03-05,9447.6,Debit,2026-03-05 17:03:41
TNX20260305_0000117,ACC20260305_00024,CUS20260305_00024,2026-03-05,8156.68,Debit,2026-03-05 17:03:41
TNX20260305_0000118,ACC20260305_00024,CUS20260305_00024,2026-03-05,1219.55,Credit,2026-03-05 17:03:41
TNX20260305_0000119,ACC20260305_00024,CUS20260305_00024,2026-03-05,6767.48,Debit,2026-03-05 17:03:41
TNX20260305_0000120,ACC20260305_00024,CUS20260305_00024,2026-03-05,8281.57,Debit,2026-03-05 17:03:41
TNX20260305_0000121,ACC20260305_00025,CUS20260305_00025,2026-03-05,5578.65,Credit,2026-03-05 17:03:41
TNX20260305_0000122,ACC20260305_00025,CUS20260305_00025,2026-02-19,220.27,Credit,2026-03-05 17:03:41
TNX20260305_0000123,ACC20260305_00025,CUS20260305_00025,2026-03-01,8822.85,Credit,2026-03-05 17:03:41
TNX20260305_0000124,ACC20260305_00025,CUS20260305_00025,2026-03-05,1134.11,Credit,2026-03-05 17:03:41
TNX20260305_0000125,ACC20260305_00025,CUS20260305_00025,2026-03-05,3472.94,Credit,2026-03-05 17:03:41
TNX20260305_0000126,ACC20260305_00026,CUS20260305_00026,2026-03-05,4739.59,Debit,2026-03-05 17:03:41
TNX20260305_0000127,ACC20260305_00026,CUS20260305_00026,2026-03-05,4996.79,Credit,2026-03-05 17:03:41
TNX20260305_0000128,ACC20260305_00026,CUS20260305_00026,2026-03-05,1296.74,Credit,2026-03-05 17:03:41
TNX20260305_0000129,ACC20260305_00026,CUS20260305_00026,2026-03-05,1388.26,Debit,2026-03-05 17:03:41
TNX20260305_0000130,ACC20260305_00026,CUS20260305_00026,2026-03-05,1302.65,Debit,2026-03-05 17:03:41
TNX20260305_0000131,ACC20260305_00027,CUS20260305_00027,2026-03-05,331.54,Debit,2026-03-05 17:03:41
TNX20260305_0000132,ACC20260305_00027,CUS20260305_00027,2026-03-05,2671.3,Debit,2026-03-05 17:03:41
TNX20260305_0000133,ACC20260305_00027,CUS20260305_00027,2026-02-22,9692.2,Debit,2026-03-05 17:03:41
TNX20260305_0000134,ACC20260305_00027,CUS20260305_00027,2026-03-05,3709.03,Credit,2026-03-05 17:03:41
TNX20260305_0000135,ACC20260305_00027,CUS20260305_00027,2026-03-05,4159.27,Credit,2026-03-05 17:03:41
TNX20260305_0000136,ACC20260305_00028,CUS20260305_00028,2026-03-05,7579.74,Credit,2026-03-05 17:03:41
TNX20260305_0000137,ACC20260305_00028,CUS20260305_00028,2026-02-09,4332.23,Debit,2026-03-05 17:03:41
TNX20260305_0000138,ACC20260305_00028,CUS20260305_00028,2026-03-05,5625.53,Credit,2026-03-05 17:03:41
TNX20260305_0000139,ACC20260305_00028,CUS20260305_00028,2026-02-14,5068.48,Debit,2026-03-05 17:03:41
TNX20260305_0000140,ACC20260305_00028,CUS20260305_00028,2026-03-05,3967.9,Credit,2026-03-05 17:03:41
TNX20260305_0000141,ACC20260305_00029,CUS20260305_00029,2026-03-05,9677.64,Credit,2026-03-05 17:03:41
TNX20260305_0000142,ACC20260305_00029,CUS20260305_00029,2026-03-05,7446.13,Debit,2026-03-05 17:03:41
TNX20260305_0000143,ACC20260305_00029,CUS20260305_00029,2026-03-05,446.11,Debit,2026-03-05 17:03:41
TNX20260305_0000144,ACC20260305_00029,CUS20260305_00029,2026-03-05,163.44,Debit,2026-03-05 17:03:41
TNX20260305_0000145,ACC20260305_00029,CUS20260305_00029,2026-03-05,7726.88,Credit,2026-03-05 17:03:41
TNX20260305_0000146,ACC20260305_00030,CUS20260305_00030,2026-03-05,3722.48,Credit,2026-03-05 17:03:41
TNX20260305_0000147,ACC20260305_00030,CUS20260305_00030,2026-03-05,2671.86,Credit,2026-03-05 17:03:41
TNX20260305_0000148,ACC20260305_00030,CUS20260305_00030,2026-02-25,1660.94,Credit,2026-03-05 17:03:41
TNX20260305_0000149,ACC20260305_00030,CUS20260305_00030,2026-02-18,4980.22,Credit,2026-03-05 17:03:41
TNX20260305_0000150,ACC20260305_00030,CUS20260305_00030,2026-03-05,7015.46,Credit,2026-03-05 17:03:41
TNX20260305_0000151,ACC20260305_00031,CUS20260305_00031,2026-03-05,6752.14,Debit,2026-03-05 17:03:41
TNX20260305_0000152,ACC20260305_00031,CUS20260305_00031,2026-02-27,9181.26,Credit,2026-03-05 17:03:41
TNX20260305_0000153,ACC20260305_00031,CUS20260305_00031,2026-02-25,3478.22,Credit,2026-03-05 17:03:41
TNX20260305_0000154,ACC20260305_00031,CUS20260305_00031,2026-02-12,5870.41,Debit,2026-03-05 17:03:41
TNX20260305_0000155,ACC20260305_00031,CUS20260305_00031,2026-03-02,3802.57,Debit,2026-03-05 17:03:41
TNX20260305_0000156,ACC20260305_00032,CUS20260305_00032,2026-03-05,823.48,Debit,2026-03-05 17:03:41
TNX20260305_0000157,ACC20260305_00032,CUS20260305_00032,2026-03-05,2917.39,Debit,2026-03-05 17:03:41
TNX20260305_0000158,ACC20260305_00032,CUS20260305_00032,2026-03-05,4211.67,Credit,2026-03-05 17:03:41
TNX20260305_0000159,ACC20260305_00032,CUS20260305_00032,2026-03-05,2323.8,Debit,2026-03-05 17:03:41
TNX20260305_0000160,ACC20260305_00032,CUS20260305_00032,2026-03-05,933.23,Credit,2026-03-05 17:03:41
TNX20260305_0000161,ACC20260305_00033,CUS20260305_00033,2026-03-05,6682.91,Debit,2026-03-05 17:03:41
TNX20260305_0000162,ACC20260305_00033,CUS20260305_00033,2026-03-05,3929.56,Debit,2026-03-05 17:03:41
TNX20260305_0000163,ACC20260305_00033,CUS20260305_00033,2026-03-05,1966.27,Debit,2026-03-05 17:03:41
TNX20260305_0000164,ACC20260305_00033,CUS20260305_00033,2026-03-05,320.92,Debit,2026-03-05 17:03:41
TNX20260305_0000165,ACC20260305_00033,CUS20260305_00033,2026-02-19,5735.38,Credit,2026-03-05 17:03:41
TNX20260305_0000166,ACC20260305_00034,CUS20260305_00034,2026-03-05,2674.88,Credit,2026-03-05 17:03:41
TNX20260305_0000167,ACC20260305_00034,CUS20260305_00034,2026-03-05,6664.03,Credit,2026-03-05 17:03:41
TNX20260305_0000168,ACC20260305_00034,CUS20260305_00034,2026-03-05,3089.83,Debit,2026-03-05 17:03:41
TNX20260305_0000169,ACC20260305_00034,CUS20260305_00034,2026-02-03,5548.3,Debit,2026-03-05 17:03:41
TNX20260305_0000170,ACC20260305_00034,CUS20260305_00034,2026-02-26,1976.78,Credit,2026-03-05 17:03:41
TNX20260305_0000171,ACC20260305_00035,CUS20260305_00035,2026-03-05,7172.39,Debit,2026-03-05 17:03:41
TNX20260305_0000172,ACC20260305_00035,CUS20260305_00035,2026-03-05,3020.63,Credit,2026-03-05 17:03:41
TNX20260305_0000173,ACC20260305_00035,CUS20260305_00035,2026-03-03,1789.68,Credit,2026-03-05 17:03:41
TNX20260305_0000174,ACC20260305_00035,CUS20260305_00035,2026-02-24,2075.95,Debit,2026-03-05 17:03:41
TNX20260305_0000175,ACC20260305_00035,CUS20260305_00035,2026-03-05,7144.3,Debit,2026-03-05 17:03:41
TNX20260305_0000176,ACC20260305_00036,CUS20260305_00036,2026-03-05,6899.53,Debit,2026-03-05 17:03:41
TNX20260305_0000177,ACC20260305_00036,CUS20260305_00036,2026-03-05,388.44,Debit,2026-03-05 17:03:41
TNX20260305_0000178,ACC20260305_00036,CUS20260305_00036,2026-03-04,1389.56,Credit,2026-03-05 17:03:41
TNX20260305_0000179,ACC20260305_00036,CUS20260305_00036,2026-03-05,387.4,Debit,2026-03-05 17:03:41
TNX20260305_0000180,ACC20260305_00036,CUS20260305_00036,2026-03-05,5127.17,Credit,2026-03-05 17:03:41
TNX20260305_0000181,ACC20260305_00037,CUS20260305_00037,2026-03-05,6835.14,Credit,2026-03-05 17:03:41
TNX20260305_0000182,ACC20260305_00037,CUS20260305_00037,2026-03-05,5318.46,Credit,2026-03-05 17:03:41
TNX20260305_0000183,ACC20260305_00037,CUS20260305_00037,2026-03-03,9178.52,Credit,2026-03-05 17:03:41
TNX20260305_0000184,ACC20260305_00037,CUS20260305_00037,2026-03-05,7647.17,Debit,2026-03-05 17:03:41
TNX20260305_0000185,ACC20260305_00037,CUS20260305_00037,2026-02-12,5790.71,Credit,2026-03-05 17:03:41
TNX20260305_0000186,ACC20260305_00038,CUS20260305_00038,2026-03-05,6602.47,Credit,2026-03-05 17:03:41
TNX20260305_0000187,ACC20260305_00038,CUS20260305_00038,2026-03-05,3712.81,Debit,2026-03-05 17:03:41
TNX20260305_0000188,ACC20260305_00038,CUS20260305_00038,2026-03-05,9169.61,Debit,2026-03-05 17:03:41
TNX20260305_0000189,ACC20260305_00038,CUS20260305_00038,2026-03-01,6049.78,Debit,2026-03-05 17:03:41
TNX20260305_0000190,ACC20260305_00038,CUS20260305_00038,2026-03-05,9229.65,Debit,2026-03-05 17:03:41
TNX20260305_0000191,ACC20260305_00039,CUS20260305_00039,2026-03-05,1140.57,Credit,2026-03-05 17:03:41
TNX20260305_0000192,ACC20260305_00039,CUS20260305_00039,2026-03-01,7147.36,Debit,2026-03-05 17:03:41
TNX20260305_0000193,ACC20260305_00039,CUS20260305_00039,2026-02-22,1528.61,Credit,2026-03-05 17:03:41
TNX20260305_0000194,ACC20260305_00039,CUS20260305_00039,2026-03-05,6536.28,Credit,2026-03-05 17:03:41
TNX20260305_0000195,ACC20260305_00039,CUS20260305_00039,2026-02-21,4708.86,Debit,2026-03-05 17:03:41
TNX20260305_0000196,ACC20260305_00040,CUS20260305_00040,2026-03-05,8492.74,Credit,2026-03-05 17:03:41
TNX20260305_0000197,ACC20260305_00040,CUS20260305_00040,2026-03-05,3788.53,Credit,2026-03-05 17:03:41
TNX20260305_0000198,ACC20260305_00040,CUS20260305_00040,2026-03-05,1584.66,Debit,2026-03-05 17:03:41
TNX20260305_0000199,ACC20260305_00040,CUS20260305_00040,2026-03-05,9951.02,Debit,2026-03-05 17:03:41
TNX20260305_0000200,ACC20260305_00040,CUS20260305_00040,2026-03-03,1276.48,Credit,2026-03-05 17:03:41
TNX20260305_0000201,ACC20260305_00041,CUS20260305_00041,2026-02-25,5843.52,Debit,2026-03-05 17:03:41
TNX20260305_0000202,ACC20260305_00041,CUS20260305_00041,2026-02-18,4927.38,Credit,2026-03-05 17:03:41
TNX20260305_0000203,ACC20260305_00041,CUS20260305_00041,2026-03-05,8263.15,Credit,2026-03-05 17:03:41
TNX20260305_0000204,ACC20260305_00041,CUS20260305_00041,2026-02-17,3156.52,Credit,2026-03-05 17:03:41
TNX20260305_0000205,ACC20260305_00041,CUS20260305_00041,2026-03-05,7879.72,Credit,2026-03-05 17:03:41
TNX20260305_0000206,ACC20260305_00042,CUS20260305_00042,2026-03-05,4824.51,Debit,2026-03-05 17:03:41
TNX20260305_0000207,ACC20260305_00042,CUS20260305_00042,2026-02-15,7860.87,Debit,2026-03-05 17:03:41
TNX20260305_0000208,ACC20260305_00042,CUS20260305_00042,2026-03-05,6220.32,Debit,2026-03-05 17:03:41
TNX20260305_0000209,ACC20260305_00042,CUS20260305_00042,2026-03-05,5031.82,Credit,2026-03-05 17:03:41
TNX20260305_0000210,ACC20260305_00042,CUS20260305_00042,2026-03-05,7056.56,Debit,2026-03-05 17:03:41
TNX20260305_0000211,ACC20260305_00043,CUS20260305_00043,2026-03-05,9824.14,Debit,2026-03-05 17:03:41
TNX20260305_0000212,ACC20260305_00043,CUS20260305_00043,2026-03-04,295.19,Debit,2026-03-05 17:03:41
TNX20260305_0000213,ACC20260305_00043,CUS20260305_00043,2026-02-13,7363.0,Credit,2026-03-05 17:03:41
TNX20260305_0000214,ACC20260305_00043,CUS20260305_00043,2026-03-05,4388.2,Debit,2026-03-05 17:03:41
TNX20260305_0000215,ACC20260305_00043,CUS20260305_00043,2026-02-10,7177.18,Credit,2026-03-05 17:03:41
TNX20260305_0000216,ACC20260305_00044,CUS20260305_00044,2026-03-05,892.2,Debit,2026-03-05 17:03:41
TNX20260305_0000217,ACC20260305_00044,CUS20260305_00044,2026-03-05,7405.9,Credit,2026-03-05 17:03:41
TNX20260305_0000218,ACC20260305_00044,CUS20260305_00044,2026-03-05,2895.75,Credit,2026-03-05 17:03:41
TNX20260305_0000219,ACC20260305_00044,CUS20260305_00044,2026-03-05,245.51,Debit,2026-03-05 17:03:41
TNX20260305_0000220,ACC20260305_00044,CUS20260305_00044,2026-02-04,6347.2,Debit,2026-03-05 17:03:41
TNX20260305_0000221,ACC20260305_00045,CUS20260305_00045,2026-03-05,2626.49,Debit,2026-03-05 17:03:41
TNX20260305_0000222,ACC20260305_00045,CUS20260305_00045,2026-02-21,6514.66,Debit,2026-03-05 17:03:41
TNX20260305_0000223,ACC20260305_00045,CUS20260305_00045,2026-03-05,8551.47,Credit,2026-03-05 17:03:41
TNX20260305_0000224,ACC20260305_00045,CUS20260305_00045,2026-02-17,7443.72,Credit,2026-03-05 17:03:41
TNX20260305_0000225,ACC20260305_00045,CUS20260305_00045,2026-02-12,1613.5,Debit,2026-03-05 17:03:41
TNX20260305_0000226,ACC20260305_00046,CUS20260305_00046,2026-03-05,9006.49,Debit,2026-03-05 17:03:41
TNX20260305_0000227,ACC20260305_00046,CUS20260305_00046,2026-03-05,1468.38,Credit,2026-03-05 17:03:41
TNX20260305_0000228,ACC20260305_00046,CUS20260305_00046,2026-03-05,2122.79,Debit,2026-03-05 17:03:41
TNX20260305_0000229,ACC20260305_00046,CUS20260305_00046,2026-03-03,728.31,Debit,2026-03-05 17:03:41
TNX20260305_0000230,ACC20260305_00046,CUS20260305_00046,2026-03-05,238.89,Credit,2026-03-05 17:03:41
TNX20260305_0000231,ACC20260305_00047,CUS20260305_00047,2026-02-14,219.41,Credit,2026-03-05 17:03:41
TNX20260305_0000232,ACC20260305_00047,CUS20260305_00047,2026-02-17,9535.63,Debit,2026-03-05 17:03:41
