transaction_id,account_id,customer_id,txn_date,txn_amount,transaction_type,create_tsp
TNX20260305_0000040,ACC20260305_00008,CUS20260305_00008,2026-03-05,3109.23,Debit,2026-03-05 17:09:58
TNX20260305_0000041,ACC20260305_00009,CUS20260305_00009,2026-03-05,187.49,Debit,2026-03-05 17:09:58
TNX20260305_0000042,ACC20260305_00009,CUS20260305_00009,2026-03-05,4556.2,Credit,2026-03-05 17:09:58
TNX20260305_0000043,ACC20260305_00009,CUS20260305_00009,2026-02-19,6669.21,Credit,2026-03-05 17:09:58
TNX20260305_0000044,ACC20260305_00009,CUS20260305_00009,2026-03-05,3198.44,Credit,2026-03-05 17:09:58
TNX20260305_0000045,ACC20260305_00009,CUS20260305_00009,2026-03-05,8465.62,Debit,2026-03-05 17:09:58
TNX20260305_0000046,ACC20260305_00010,CUS20260305_00010,2026-02-06,8260.76,Credit,2026-03-05 17:09:58
TNX20260305_0000047,ACC20260305_00010,CUS20260305_00010,2026-03-05,6571.19,Credit,2026-03-05 17:09:58
TNX20260305_0000048,ACC20260305_00010,CUS20260305_00010,2026-03-05,5408.81,Credit,2026-03-05 17:09:58
TNX20260305_0000049,ACC20260305_00010,CUS20260305_00010,2026-03-04,4264.32,Debit,2026-03-05 17:09:58
TNX20260305_0000050,ACC20260305_00010,CUS20260305_00010,2026-03-05,4076.61,Debit,2026-03-05 17:09:58
TNX20260305_0000051,ACC20260305_00011,CUS20260305_00011,2026-03-05,8078.86,Credit,2026-03-05 17:09:58
TNX20260305_0000052,ACC20260305_00011,CUS20260305_00011,2026-03-05,3078.09,Credit,2026-03-05 17:09:58
TNX20260305_0000053,ACC20260305_00011,CUS20260305_00011,2026-03-05,7487.01,Debit,2026-03-05 17:09:58
TNX20260305_0000054,ACC20260305_00011,CUS20260305_00011,2026-03-05,8981.35,Credit,2026-03-05 17:09:58
TNX20260305_0000055,ACC20260305_00011,CUS20260305_00011,2026-03-05,699.57,Debit,2026-03-05 17:09:58
TNX20260305_0000056,ACC20260305_00012,CUS20260305_00012,2026-03-05,4947.54,Credit,2026-03-05 17:09:58
TNX20260305_0000057,ACC20260305_00012,CUS20260305_00012,2026-03-05,2073.27,Debit,2026-03-05 17:09:58
TNX20260305_0000058,ACC20260305_00012,CUS20260305_00012,2026-03-05,8307.1,Debit,2026-03-05 17:09:58
TNX20260305_0000059,ACC20260305_00012,CUS20260305_00012,2026-03-05,1297.28,Credit,2026-03-05 17:09:58
TNX20260305_0000060,ACC20260305_00012,CUS20260305_00012,2026-03-05,4375.85,Debit,2026-03-05 17:09:58
TNX20260305_0000061,ACC20260305_00013,CUS20260305_00013,2026-02-23,6099.43,Debit,2026-03-05 17:09:58
TNX20260305_0000062,ACC20260305_00013,CUS20260305_00013,2026-02-24,8425.83,Debit,2026-03-05 17:09:58
TNX20260305_0000063,ACC20260305_00013,CUS20260305_00013,2026-03-05,4341.26,Debit,2026-03-05 17:09:58
TNX20260305_0000064,ACC20260305_00013,CUS20260305_00013,2026-03-05,4653.32,Credit,2026-03-05 17:09:58
TNX20260305_0000065,ACC20260305_00013,CUS20260305_00013,2026-03-05,3329.26,Debit,2026-03-05 17:09:58
TNX20260305_0000066,ACC20260305_00014,CUS20260305_00014,2026-03-05,5279.22,Debit,2026-03-05 17:09:58
TNX20260305_0000067,ACC20260305_00014,CUS20260305_00014,2026-03-04,4208.32,Debit,2026-03-05 17:09:58
TNX20260305_0000068,ACC20260305_00014,CUS20260305_00014,2026-03-05,5863.58,Debit,2026-03-05 17:09:58
TNX20260305_0000069,ACC20260305_00014,CUS20260305_00014,2026-03-05,5176.11,Credit,2026-03-05 17:09:58
TNX20260305_0000070,ACC20260305_00014,CUS20260305_00014,2026-03-05,1297.74,Debit,2026-03-05 17:09:58
TNX20260305_0000071,ACC20260305_00015,CUS20260305_00015,2026-03-05,3901.38,Credit,2026-03-05 17:09:58
TNX20260305_0000072,ACC20260305_00015,CUS20260305_00015,2026-03-01,3370.26,Debit,2026-03-05 17:09:58
TNX20260305_0000073,ACC20260305_00015,CUS20260305_00015,2026-03-05,889.45,Debit,2026-03-05 17:09:58
TNX20260305_0000074,ACC20260305_00015,CUS20260305_00015,2026-03-05,9195.93,Credit,2026-03-05 17:09:58
TNX20260305_0000075,ACC20260305_00015,CUS20260305_00015,2026-03-05,9382.71,Debit,2026-03-05 17:09:58
TNX20260305_0000076,ACC20260305_00016,CUS20260305_00016,2026-03-05,1202.07,Credit,2026-03-05 17:09:58
TNX20260305_0000077,ACC20260305_00016,CUS20260305_00016,2026-03-05,2495.39,Debit,2026-03-05 17:09:58
TNX20260305_0000078,ACC20260305_00016,CUS20260305_00016,2026-03-05,3252.27,Credit,2026-03-05 17:09:58
TNX20260305_0000079,ACC20260305_00016,CUS20260305_00016,2026-03-05,3213.43,Credit,2026-03-05 17:09:58
TNX20260305_0000080,ACC20260305_00016,CUS20260305_00016,2026-03-05,7547.63,Debit,2026-03-05 17:09:58
TNX20260305_0000081,ACC20260305_00017,CUS20260305_00017,2026-03-05,6072.48,Debit,2026-03-05 17:09:58
TNX20260305_0000082,ACC20260305_00017,CUS20260305_00017,2026-03-05,1190.48,Debit,2026-03-05 17:09:58
TNX20260305_0000083,ACC20260305_00017,CUS20260305_00017,2026-03-05,8626.85,Credit,2026-03-05 17:09:58
TNX20260305_0000084,ACC20260305_00017,CUS20260305_00017,2026-03-05,4044.5,Credit,2026-03-05 17:09:58
TNX20260305_0000085,ACC20260305_00017,CUS20260305_00017,2026-03-05,8892.32,Debit,2026-03-05 17:09:58
TNX20260305_0000086,ACC20260305_00018,CUS20260305_00018,2026-03-05,8282.25,Credit,2026-03-05 17:09:58
TNX20260305_0000087,ACC20260305_00018,CUS20260305_00018,2026-03-05,8818.43,Debit,2026-03-05 17:09:58
TNX20260305_0000088,ACC20260305_00018,CUS20260305_00018,2026-03-05,3272.65,Credit,2026-03-05 17:09:58
TNX20260305_0000089,ACC20260305_00018,CUS20260305_00018,2026-03-05,3888.75,Debit,2026-03-05 17:09:58
TNX20260305_0000090,ACC20260305_00018,CUS20260305_00018,2026-02-18,6080.45,Debit,2026-03-05 17:09:58
TNX20260305_0000091,ACC20260305_00019,CUS20260305_00019,2026-03-05,1619.97,Debit,2026-03-05 17:09:58
TNX20260305_0000092,ACC20260305_00019,CUS20260305_00019,2026-03-05,3591.5,Credit,2026-03-05 17:09:58
TNX20260305_0000093,ACC20260305_00019,CUS20260305_00019,2026-03-05,7413.43,Credit,2026-03-05 17:09:58
TNX20260305_0000094,ACC20260305_00019,CUS20260305_00019,2026-03-05,5136.36,Debit,2026-03-05 17:09:58
TNX20260305_0000095,ACC20260305_00019,CUS20260305_00019,2026-03-05,3157.78,Debit,2026-03-05 17:09:58
TNX20260305_0000096,ACC20260305_00020,CUS20260305_00020,2026-03-05,7315.33,Credit,2026-03-05 17:09:58
TNX20260305_0000097,ACC20260305_00020,CUS20260305_00020,2026-03-05,7554.57,Debit,2026-03-05 17:09:58
TNX20260305_0000098,ACC20260305_00020,CUS20260305_00020,2026-03-05,5016.78,Credit,2026-03-05 17:09:58
TNX20260305_0000099,ACC20260305_00020,CUS20260305_00020,2026-02-03,8481.3,Credit,2026-03-05 17:09:58
TNX20260305_0000100,ACC20260305_00020,CUS20260305_00020,2026-03-05,2980.23,Debit,2026-03-05 17:09:58
TNX20260305_0000101,ACC20260305_00021,CUS20260305_00021,2026-03-05,9536.29,Debit,2026-03-05 17:09:58
TNX20260305_0000102,ACC20260305_00021,CUS20260305_00021,2026-03-05,9934.29,Debit,2026-03-05 17:09:58
TNX20260305_0000103,ACC20260305_00021,CUS20260305_00021,2026-03-05,6567.02,Debit,2026-03-05 17:09:58
TNX20260305_0000104,ACC20260305_00021,CUS20260305_00021,2026-03-05,1385.76,Credit,2026-03-05 17:09:58
TNX20260305_0000105,ACC20260305_00021,CUS20260305_00021,2026-03-05,9865.72,Credit,2026-03-05 17:09:58
TNX20260305_0000106,ACC20260305_00022,CUS20260305_00022,2026-03-05,9080.94,Debit,2026-03-05 17:09:58
TNX20260305_0000107,ACC20260305_00022,CUS20260305_00022,2026-02-10,620.92,Credit,2026-03-05 17:09:58
TNX20260305_0000108,ACC20260305_00022,CUS20260305_00022,2026-03-05,8454.3,Credit,2026-03-05 17:09:58
TNX20260305_0000109,ACC20260305_00022,CUS20260305_00022,2026-03-05,6708.41,Debit,2026-03-05 17:09:58
TNX20260305_0000110,ACC20260305_00022,CUS20260305_00022,2026-02-07,4177.38,Debit,2026-03-05 17:09:58
TNX20260305_0000111,ACC20260305_00023,CUS20260305_00023,2026-03-05,8580.73,Credit,2026-03-05 17:09:58
TNX20260305_0000112,ACC20260305_00023,CUS20260305_00023,2026-03-05,1877.23,Debit,2026-03-05 17:09:58
TNX20260305_0000113,ACC20260305_00023,CUS20260305_00023,2026-02-03,251.45,Credit,2026-03-05 17:09:58
TNX20260305_0000114,ACC20260305_00023,CUS20260305_00023,2026-02-06,7258.35,Credit,2026-03-05 17:09:58
TNX20260305_0000115,ACC20260305_00023,CUS20260305_00023,2026-03-05,3862.94,Debit,2026-03-05 17:09:58
TNX20260305_0000116,ACC20260305_00024,CUS20260305_00024,2026-03-04,6938.51,Debit,2026-03-05 17:09:58
TNX20260305_0000117,ACC20260305_00024,CUS20260305_00024,2026-03-05,6908.27,Debit,2026-03-05 17:09:58
TNX20260305_0000118,ACC20260305_00024,CUS20260305_00024,2026-03-05,6123.89,Debit,2026-03-05 17:09:58
TNX20260305_0000119,ACC20260305_00024,CUS20260305_00024,2026-03-05,4482.63,Credit,2026-03-05 17:09:58
TNX20260305_0000120,ACC20260305_00024,CUS20260305_00024,2026-03-05,9788.87,Debit,2026-03-05 17:09:58
TNX20260305_0000121,ACC20260305_00025,CUS20260305_00025,2026-03-05,9408.99,Credit,2026-03-05 17:09:58
TNX20260305_0000122,ACC20260305_00025,CUS20260305_00025,2026-03-05,8608.86,Debit,2026-03-05 17:09:58
TNX20260305_0000123,ACC20260305_00025,CUS20260305_00025,2026-03-05,4884.62,Credit,2026-03-05 17:09:58
TNX20260305_0000124,ACC20260305_00025,CUS20260305_00025,2026-03-03,8677.84,Debit,2026-03-05 17:09:58
TNX20260305_0000125,ACC20260305_00025,CUS20260305_00025,2026-02-13,4687.71,Debit,2026-03-05 17:09:58
TNX20260305_0000126,ACC20260305_00026,CUS20260305_00026,2026-03-05,2042.73,Credit,2026-03-05 17:09:58
TNX20260305_0000127,ACC20260305_00026,CUS20260305_00026,2026-02-06,8761.04,Credit,2026-03-05 17:09:58
TNX20260305_0000128,ACC20260305_00026,CUS20260305_00026,2026-02-20,226.39,Credit,2026-03-05 17:09:58
TNX20260305_0000129,ACC20260305_00026,CUS20260305_00026,2026-03-05,9597.95,Debit,2026-03-05 17:09:58
TNX20260305_0000130,ACC20260305_00026,CUS20260305_00026,2026-02-15,9550.03,Credit,2026-03-05 17:09:58
TNX20260305_0000131,ACC20260305_00027,CUS20260305_00027,2026-03-05,642.51,Credit,2026-03-05 17:09:58
TNX20260305_0000132,ACC20260305_00027,CUS20260305_00027,2026-03-05,5518.48,Debit,2026-03-05 17:09:58
TNX20260305_0000133,ACC20260305_00027,CUS20260305_00027,2026-03-05,3384.14,Debit,2026-03-05 17:09:58
TNX20260305_0000134,ACC20260305_00027,CUS20260305_00027,2026-03-05,2954.26,Credit,2026-03-05 17:09:58
TNX20260305_0000135,ACC20260305_00027,CUS20260305_00027,2026-03-05,6282.0,Credit,2026-03-05 17:09:58
TNX20260305_0000136,ACC20260305_00028,CUS20260305_00028,2026-03-05,5072.9,Debit,2026-03-05 17:09:58
TNX20260305_0000137,ACC20260305_00028,CUS20260305_00028,2026-03-05,5450.64,Credit,2026-03-05 17:09:58
TNX20260305_0000138,ACC20260305_00028,CUS20260305_00028,2026-03-05,4755.19,Debit,2026-03-05 17:09:58
TNX20260305_0000139,ACC20260305_00028,CUS20260305_00028,2026-03-05,5451.59,Credit,2026-03-05 17:09:58
TNX20260305_0000140,ACC20260305_00028,CUS20260305_00028,2026-02-20,2322.09,Debit,2026-03-05 17:09:58
TNX20260305_0000141,ACC20260305_00029,CUS20260305_00029,2026-03-05,8488.98,Debit,2026-03-05 17:09:58
TNX20260305_0000142,ACC20260305_00029,CUS20260305_00029,2026-03-05,8320.99,Credit,2026-03-05 17:09:58
TNX20260305_0000143,ACC20260305_00029,CUS20260305_00029,2026-03-05,8594.03,Credit,2026-03-05 17:09:58
TNX20260305_0000144,ACC20260305_00029,CUS20260305_00029,2026-03-05,295.79,Debit,2026-03-05 17:09:58
TNX20260305_0000145,ACC20260305_00029,CUS20260305_00029,2026-03-05,998.1,Credit,2026-03-05 17:09:58
TNX20260305_0000146,ACC20260305_00030,CUS20260305_00030,2026-03-05,9824.92,Debit,2026-03-05 17:09:58
TNX20260305_0000147,ACC20260305_00030,CUS20260305_00030,2026-03-05,7585.79,Credit,2026-03-05 17:09:58
TNX20260305_0000148,ACC20260305_00030,CUS20260305_00030,2026-02-07,302.44,Debit,2026-03-05 17:09:58
TNX20260305_0000149,ACC20260305_00030,CUS20260305_00030,2026-02-27,433.27,Debit,2026-03-05 17:09:58
TNX20260305_0000150,ACC20260305_00030,CUS20260305_00030,2026-03-05,3475.14,Debit,2026-03-05 17:09:58
TNX20260305_0000151,ACC20260305_00031,CUS20260305_00031,2026-02-06,8994.2,Credit,2026-03-05 17:09:58
TNX20260305_0000152,ACC20260305_00031,CUS20260305_00031,2026-03-05,635.56,Debit,2026-03-05 17:09:58
TNX20260305_0000153,ACC20260305_00031,CUS20260305_00031,2026-02-19,3378.98,Debit,2026-03-05 17:09:58
TNX20260305_0000154,ACC20260305_00031,CUS20260305_00031,2026-03-05,9779.7,Credit,2026-03-05 17:09:58
TNX20260305_0000155,ACC20260305_00031,CUS20260305_00031,2026-03-05,2971.83,Debit,2026-03-05 17:09:58
TNX20260305_0000156,ACC20260305_00032,CUS20260305_00032,2026-03-05,3742.31,Credit,2026-03-05 17:09:58
TNX20260305_0000157,ACC20260305_00032,CUS20260305_00032,2026-02-25,957.33,Debit,2026-03-05 17:09:58
TNX20260305_0000158,ACC20260305_00032,CUS20260305_00032,2026-03-05,2971.83,Debit,2026-03-05 17:09:58
TNX20260305_0000159,ACC20260305_00032,CUS20260305_00032,2026-03-05,6490.4,Credit,2026-03-05 17:09:58
TNX20260305_0000160,ACC20260305_00032,CUS20260305_00032,2026-03-05,9865.77,Debit,2026-03-05 17:09:58
TNX20260305_0000161,ACC20260305_00033,CUS20260305_00033,2026-02-05,2100.36,Debit,2026-03-05 17:09:58
TNX20260305_0000162,ACC20260305_00033,CUS20260305_00033,2026-03-05,6613.47,Debit,2026-03-05 17:09:58
TNX20260305_0000163,ACC20260305_00033,CUS20260305_00033,2026-03-05,9294.98,Credit,2026-03-05 17:09:58
TNX20260305_0000164,ACC20260305_00033,CUS20260305_00033,2026-03-05,3581.1,Credit,2026-03-05 17:09:58
TNX20260305_0000165,ACC20260305_00033,CUS20260305_00033,2026-03-05,8403.02,Debit,2026-03-05 17:09:58
TNX20260305_0000166,ACC20260305_00034,CUS20260305_00034,2026-03-05,9679.9,Credit,2026-03-05 17:09:58
TNX20260305_0000167,ACC20260305_00034,CUS20260305_00034,2026-03-05,2645.08,Credit,2026-03-05 17:09:58
TNX20260305_0000168,ACC20260305_00034,CUS20260305_00034,2026-02-15,7962.01,Credit,2026-03-05 17:09:58
TNX20260305_0000169,ACC20260305_00034,CUS20260305_00034,2026-03-05,2440.93,Credit,2026-03-05 17:09:58
TNX20260305_0000170,ACC20260305_00034,CUS20260305_00034,2026-03-05,4932.7,Debit,2026-03-05 17:09:58
TNX20260305_0000171,ACC20260305_00035,CUS20260305_00035,2026-03-05,140.37,Credit,2026-03-05 17:09:58
TNX20260305_0000172,ACC20260305_00035,CUS20260305_00035,2026-03-05,2094.04,Debit,2026-03-05 17:09:58
TNX20260305_0000173,ACC20260305_00035,CUS20260305_00035,2026-03-05,7436.45,Credit,2026-03-05 17:09:58
TNX20260305_0000174,ACC20260305_00035,CUS20260305_00035,2026-02-27,6677.1,Credit,2026-03-05 17:09:58
TNX20260305_0000175,ACC20260305_00035,CUS20260305_00035,2026-02-04,8980.95,Credit,2026-03-05 17:09:58
TNX20260305_0000176,ACC20260305_00036,CUS20260305_00036,2026-03-05,4080.99,Credit,2026-03-05 17:09:58
TNX20260305_0000177,ACC20260305_00036,CUS20260305_00036,2026-03-05,2299.3,Debit,2026-03-05 17:09:58
TNX20260305_0000178,ACC20260305_00036,CUS20260305_00036,2026-03-05,1450.19,Credit,2026-03-05 17:09:58
TNX20260305_0000179,ACC20260305_00036,CUS20260305_00036,2026-03-05,7476.06,Debit,2026-03-05 17:09:58
TNX20260305_0000180,ACC20260305_00036,CUS20260305_00036,2026-03-03,8272.5,Credit,2026-03-05 17:09:58
TNX20260305_0000181,ACC20260305_00037,CUS20260305_00037,2026-03-05,1281.68,Credit,2026-03-05 17:09:58
TNX20260305_0000182,ACC20260305_00037,CUS20260305_00037,2026-02-07,2673.41,Debit,2026-03-05 17:09:58
TNX20260305_0000183,ACC20260305_00037,CUS20260305_00037,2026-03-05,9315.85,Credit,2026-03-05 17:09:58
TNX20260305_0000184,ACC20260305_00037,CUS20260305_00037,2026-03-05,1858.57,Credit,2026-03-05 17:09:58
TNX20260305_0000185,ACC20260305_00037,CUS20260305_00037,2026-03-05,1879.01,Credit,2026-03-05 17:09:58
TNX20260305_0000186,ACC20260305_00038,CUS20260305_00038,2026-03-05,9257.6,Debit,2026-03-05 17:09:58
TNX20260305_0000187,ACC20260305_00038,CUS20260305_00038,2026-03-05,7057.26,Credit,2026-03-05 17:09:58
TNX20260305_0000188,ACC20260305_00038,CUS20260305_00038,2026-03-05,4476.02,Debit,2026-03-05 17:09:58
TNX20260305_0000189,ACC20260305_00038,CUS20260305_00038,2026-03-05,2831.51,Credit,2026-03-05 17:09:58
TNX20260305_0000190,ACC20260305_00038,CUS20260305_00038,2026-03-05,2156.47,Debit,2026-03-05 17:09:58
TNX20260305_0000191,ACC20260305_00039,CUS20260305_00039,2026-02-13,8898.58,Credit,2026-03-05 17:09:58
TNX20260305_0000192,ACC20260305_00039,CUS20260305_00039,2026-02-04,5329.33,Debit,2026-03-05 17:09:58
TNX20260305_0000193,ACC20260305_00039,CUS20260305_00039,2026-03-05,2312.4,Debit,2026-03-05 17:09:58
TNX20260305_0000194,ACC20260305_00039,CUS20260305_00039,2026-03-04,2800.49,Debit,2026-03-05 17:09:58
TNX20260305_0000195,ACC20260305_00039,CUS20260305_00039,2026-03-05,4359.15,Credit,2026-03-05 17:09:58
TNX20260305_0000196,ACC20260305_00040,CUS20260305_00040,2026-02-17,9865.08,Debit,2026-03-05 17:09:58
TNX20260305_0000197,ACC20260305_00040,CUS20260305_00040,2026-03-05,9915.14,Debit,2026-03-05 17:09:58
TNX20260305_0000198,ACC20260305_00040,CUS20260305_00040,2026-02-04,571.15,Credit,2026-03-05 17:09:58
TNX20260305_0000199,ACC20260305_00040,CUS20260305_00040,2026-03-05,252.13,Debit,2026-03-05 17:09:58
TNX20260305_0000200,ACC20260305_00040,CUS20260305_00040,2026-03-05,7791.22,Credit,2026-03-05 17:09:58
TNX20260305_0000201,ACC20260305_00041,CUS20260305_00041,2026-03-04,4198.3,Debit,2026-03-05 17:09:58
TNX20260305_0000202,ACC20260305_00041,CUS20260305_00041,2026-03-05,8205.55,Debit,2026-03-05 17:09:58
TNX20260305_0000203,ACC20260305_00041,CUS20260305_00041,2026-03-05,8268.35,Debit,2026-03-05 17:09:58
TNX20260305_0000204,ACC20260305_00041,CUS20260305_00041,2026-02-14,698.84,Debit,2026-03-05 17:09:58
TNX20260305_0000205,ACC20260305_00041,CUS20260305_00041,2026-03-05,5699.88,Credit,2026-03-05 17:09:58
TNX20260305_0000206,ACC20260305_00042,CUS20260305_00042,2026-03-05,2400.93,Debit,2026-03-05 17:09:58
TNX20260305_0000207,ACC20260305_00042,CUS20260305_00042,2026-03-05,427.07,Credit,2026-03-05 17:09:58
TNX20260305_0000208,ACC20260305_00042,CUS20260305_00042,2026-03-03,1345.5,Debit,2026-03-05 17:09:58
TNX20260305_0000209,ACC20260305_00042,CUS20260305_00042,2026-02-06,7743.35,Credit,2026-03-05 17:09:58
TNX20260305_0000210,ACC20260305_00042,CUS20260305_00042,2026-03-05,3940.23,Debit,2026-03-05 17:09:58
TNX20260305_0000211,ACC20260305_00043,CUS20260305_00043,2026-03-05,2599.72,Debit,2026-03-05 17:09:58
TNX20260305_0000212,ACC20260305_00043,CUS20260305_00043,2026-03-05,1386.44,Credit,2026-03-05 17:09:58
TNX20260305_0000213,ACC20260305_00043,CUS20260305_00043,2026-02-14,5518.41,Debit,2026-03-05 17:09:58
TNX20260305_0000214,ACC20260305_00043,CUS20260305_00043,2026-03-05,2058.77,Credit,2026-03-05 17:09:58
TNX20260305_0000215,ACC20260305_00043,CUS20260305_00043,2026-03-05,6914.19,Debit,2026-03-05 17:09:58
TNX20260305_0000216,ACC20260305_00044,CUS20260305_00044,2026-03-04,5611.24,Debit,2026-03-05 17:09:58
TNX20260305_0000217,ACC20260305_00044,CUS20260305_00044,2026-03-05,1594.42,Credit,2026-03-05 17:09:58
TNX20260305_0000218,ACC20260305_00044,CUS20260305_00044,2026-03-05,9518.69,Debit,2026-03-05 17:09:58
TNX20260305_0000219,ACC20260305_00044,CUS20260305_00044,2026-03-05,4168.52,Debit,2026-03-05 17:09:58
TNX20260305_0000220,ACC20260305_00044,CUS20260305_00044,2026-02-19,8105.34,Debit,2026-03-05 17:09:58
TNX20260305_0000221,ACC20260305_00045,CUS20260305_00045,2026-03-05,5635.14,Credit,2026-03-05 17:09:58
TNX20260305_0000222,ACC20260305_00045,CUS20260305_00045,2026-03-05,2316.46,Debit,2026-03-05 17:09:58
TNX20260305_0000223,ACC20260305_00045,CUS20260305_00045,2026-03-05,401.59,Credit,2026-03-05 17:09:58
TNX20260305_0000224,ACC20260305_00045,CUS20260305_00045,2026-02-20,7160.07,Credit,2026-03-05 17:09:58
TNX20260305_0000225,ACC20260305_00045,CUS20260305_00045,2026-03-03,5891.53,Credit,2026-03-05 17:09:58
TNX20260305_0000226,ACC20260305_00046,CUS20260305_00046,2026-03-05,473.32,Credit,2026-03-05 17:09:58
TNX20260305_0000227,ACC20260305_00046,CUS20260305_00046,2026-02-14,1259.27,Credit,2026-03-05 17:09:58
TNX20260305_0000228,ACC20260305_00046,CUS20260305_00046,2026-02-12,6131.61,Debit,2026-03-05 17:09:58
TNX20260305_0000229,ACC20260305_00046,CUS20260305_00046,2026-03-05,1460.3,Debit,2026-03-05 17:09:58
TNX20260305_0000230,ACC20260305_00046,CUS20260305_00046,2026-03-05,2634.32,Debit,2026-03-05 17:09:58
TNX20260305_0000231,ACC20260305_00047,CUS20260305_00047,2026-03-05,1028.5,Debit,2026-03-05 17:09:58
TNX20260305_0000232,ACC20260305_00047,CUS20260305_00047,2026-03-05,383.33,Debit,2026-03-05 17:09:58
