transaction_id,account_id,customer_id,txn_date,txn_amount,transaction_type,create_tsp
TNX20260316_0000107,ACC20260316_00036,CUS20260316_00036,2026-03-13,47673.58,Credit,2026-03-16 08:15:39
TNX20260316_0000108,ACC20260316_00036,CUS20260316_00036,2026-03-16,39089.52,Credit,2026-03-16 08:15:39
TNX20260316_0000109,ACC20260316_00037,CUS20260316_00037,2026-02-26,46302.8,Debit,2026-03-16 08:15:39
TNX20260316_0000110,ACC20260316_00037,CUS20260316_00037,2026-03-16,33251.1,Credit,2026-03-16 08:15:39
TNX20260316_0000111,ACC20260316_00037,CUS20260316_00037,2026-03-16,21030.62,Credit,2026-03-16 08:15:39
TNX20260316_0000112,ACC20260316_00038,CUS20260316_00038,2026-03-08,48583.88,Credit,2026-03-16 08:15:39
TNX20260316_0000113,ACC20260316_00038,CUS20260316_00038,2026-02-15,15708.0,Debit,2026-03-16 08:15:39
TNX20260316_0000114,ACC20260316_00038,CUS20260316_00038,2026-02-23,31793.67,Debit,2026-03-16 08:15:39
TNX20260316_0000115,ACC20260316_00039,CUS20260316_00039,2026-03-04,680.17,Credit,2026-03-16 08:15:39
TNX20260316_0000116,ACC20260316_00039,CUS20260316_00039,2026-03-16,1015.39,Debit,2026-03-16 08:15:39
TNX20260316_0000117,ACC20260316_00039,CUS20260316_00039,2026-03-16,12698.9,Credit,2026-03-16 08:15:39
TNX20260316_0000118,ACC20260316_00040,CUS20260316_00040,2026-03-16,6164.38,Debit,2026-03-16 08:15:39
TNX20260316_0000119,ACC20260316_00040,CUS20260316_00040,2026-03-16,29117.28,Credit,2026-03-16 08:15:39
TNX20260316_0000120,ACC20260316_00040,CUS20260316_00040,2026-03-16,45934.43,Credit,2026-03-16 08:15:39
TNX20260316_0000121,ACC20260316_00041,CUS20260316_00041,2026-03-16,37059.67,Debit,2026-03-16 08:15:39
TNX20260316_0000122,ACC20260316_00041,CUS20260316_00041,2026-03-16,13653.17,Debit,2026-03-16 08:15:39
TNX20260316_0000123,ACC20260316_00041,CUS20260316_00041,2026-02-15,24906.2,Debit,2026-03-16 08:15:39
TNX20260316_0000124,ACC20260316_00042,CUS20260316_00042,2026-03-10,13714.62,Debit,2026-03-16 08:15:39
TNX20260316_0000125,ACC20260316_00042,CUS20260316_00042,2026-03-01,15844.75,Debit,2026-03-16 08:15:39
TNX20260316_0000126,ACC20260316_00042,CUS20260316_00042,2026-03-16,15033.77,Debit,2026-03-16 08:15:39
TNX20260316_0000127,ACC20260316_00043,CUS20260316_00043,2026-03-16,15449.66,Credit,2026-03-16 08:15:39
TNX20260316_0000128,ACC20260316_00043,CUS20260316_00043,2026-03-02,42829.4,Debit,2026-03-16 08:15:39
TNX20260316_0000129,ACC20260316_00043,CUS20260316_00043,2026-03-16,13897.98,Debit,2026-03-16 08:15:39
TNX20260316_0000130,ACC20260316_00044,CUS20260316_00044,2026-03-10,41440.84,Credit,2026-03-16 08:15:39
TNX20260316_0000131,ACC20260316_00044,CUS20260316_00044,2026-03-16,14395.79,Debit,2026-03-16 08:15:39
TNX20260316_0000132,ACC20260316_00044,CUS20260316_00044,2026-03-16,26582.09,Credit,2026-03-16 08:15:39
TNX20260316_0000133,ACC20260316_00045,CUS20260316_00045,2026-03-16,39027.44,Credit,2026-03-16 08:15:39
TNX20260316_0000134,ACC20260316_00045,CUS20260316_00045,2026-02-16,16600.07,Credit,2026-03-16 08:15:39
TNX20260316_0000135,ACC20260316_00045,CUS20260316_00045,2026-03-16,28217.33,Credit,2026-03-16 08:15:39
TNX20260316_0000136,ACC20260316_00046,CUS20260316_00046,2026-03-16,7451.8,Debit,2026-03-16 08:15:39
TNX20260316_0000137,ACC20260316_00046,CUS20260316_00046,2026-03-09,35133.96,Credit,2026-03-16 08:15:39
TNX20260316_0000138,ACC20260316_00046,CUS20260316_00046,2026-03-16,25747.51,Credit,2026-03-16 08:15:39
TNX20260316_0000139,ACC20260316_00047,CUS20260316_00047,2026-03-16,30413.15,Credit,2026-03-16 08:15:39
TNX20260316_0000140,ACC20260316_00047,CUS20260316_00047,2026-03-16,49247.21,Debit,2026-03-16 08:15:39
TNX20260316_0000141,ACC20260316_00047,CUS20260316_00047,2026-03-16,39993.43,Debit,2026-03-16 08:15:39
TNX20260316_0000142,ACC20260316_00048,CUS20260316_00048,2026-02-17,49726.82,Credit,2026-03-16 08:15:39
TNX20260316_0000143,ACC20260316_00048,CUS20260316_00048,2026-03-16,10145.02,Credit,2026-03-16 08:15:39
TNX20260316_0000144,ACC20260316_00048,CUS20260316_00048,2026-02-22,41771.72,Debit,2026-03-16 08:15:39
TNX20260316_0000145,ACC20260316_00049,CUS20260316_00049,2026-03-16,49776.91,Debit,2026-03-16 08:15:39
TNX20260316_0000146,ACC20260316_00049,CUS20260316_00049,2026-03-16,39599.13,Credit,2026-03-16 08:15:39
TNX20260316_0000147,ACC20260316_00049,CUS20260316_00049,2026-03-16,652.66,Debit,2026-03-16 08:15:39
TNX20260316_0000148,ACC20260316_00050,CUS20260316_00050,2026-02-24,13593.34,Credit,2026-03-16 08:15:39
TNX20260316_0000149,ACC20260316_00050,CUS20260316_00050,2026-03-16,9773.7,Debit,2026-03-16 08:15:39
TNX20260316_0000150,ACC20260316_00050,CUS20260316_00050,2026-02-16,48776.08,Debit,2026-03-16 08:15:39
TNX20260316_0000151,ACC20260316_00051,CUS20260316_00051,2026-03-16,32861.5,Debit,2026-03-16 08:15:39
TNX20260316_0000152,ACC20260316_00051,CUS20260316_00051,2026-03-16,49875.73,Debit,2026-03-16 08:15:39
TNX20260316_0000153,ACC20260316_00051,CUS20260316_00051,2026-02-27,40594.91,Debit,2026-03-16 08:15:39
TNX20260316_0000154,ACC20260316_00052,CUS20260316_00052,2026-03-06,26542.95,Debit,2026-03-16 08:15:39
TNX20260316_0000155,ACC20260316_00052,CUS20260316_00052,2026-03-10,3871.83,Debit,2026-03-16 08:15:39
TNX20260316_0000156,ACC20260316_00052,CUS20260316_00052,2026-03-03,24231.34,Debit,2026-03-16 08:15:39
TNX20260316_0000157,ACC20260316_00053,CUS20260316_00053,2026-03-16,17788.27,Debit,2026-03-16 08:15:39
TNX20260316_0000158,ACC20260316_00053,CUS20260316_00053,2026-03-12,12900.12,Credit,2026-03-16 08:15:39
TNX20260316_0000159,ACC20260316_00053,CUS20260316_00053,2026-03-16,14059.13,Debit,2026-03-16 08:15:39
TNX20260316_0000160,ACC20260316_00054,CUS20260316_00054,2026-02-21,44086.67,Debit,2026-03-16 08:15:39
TNX20260316_0000161,ACC20260316_00054,CUS20260316_00054,2026-02-20,44701.74,Debit,2026-03-16 08:15:39
TNX20260316_0000162,ACC20260316_00054,CUS20260316_00054,2026-03-16,34360.64,Credit,2026-03-16 08:15:39
TNX20260316_0000163,ACC20260316_00055,CUS20260316_00055,2026-03-16,17852.69,Credit,2026-03-16 08:15:39
TNX20260316_0000164,ACC20260316_00055,CUS20260316_00055,2026-03-16,973.14,Credit,2026-03-16 08:15:39
TNX20260316_0000165,ACC20260316_00055,CUS20260316_00055,2026-03-16,40595.24,Debit,2026-03-16 08:15:39
TNX20260316_0000166,ACC20260316_00056,CUS20260316_00056,2026-03-16,32906.11,Credit,2026-03-16 08:15:39
TNX20260316_0000167,ACC20260316_00056,CUS20260316_00056,2026-03-16,8524.59,Debit,2026-03-16 08:15:39
TNX20260316_0000168,ACC20260316_00056,CUS20260316_00056,2026-03-05,24749.96,Debit,2026-03-16 08:15:39
TNX20260316_0000169,ACC20260316_00057,CUS20260316_00057,2026-03-16,21614.44,Debit,2026-03-16 08:15:39
TNX20260316_0000170,ACC20260316_00057,CUS20260316_00057,2026-03-16,34752.68,Debit,2026-03-16 08:15:39
TNX20260316_0000171,ACC20260316_00057,CUS20260316_00057,2026-03-16,13054.97,Credit,2026-03-16 08:15:39
TNX20260316_0000172,ACC20260316_00058,CUS20260316_00058,2026-03-16,12765.99,Debit,2026-03-16 08:15:39
TNX20260316_0000173,ACC20260316_00058,CUS20260316_00058,2026-03-16,38976.78,Credit,2026-03-16 08:15:39
TNX20260316_0000174,ACC20260316_00058,CUS20260316_00058,2026-03-16,40658.53,Debit,2026-03-16 08:15:39
TNX20260316_0000175,ACC20260316_00059,CUS20260316_00059,2026-03-16,49861.31,Debit,2026-03-16 08:15:39
TNX20260316_0000176,ACC20260316_00059,CUS20260316_00059,2026-03-16,35058.23,Credit,2026-03-16 08:15:39
TNX20260316_0000177,ACC20260316_00059,CUS20260316_00059,2026-03-16,16459.6,Credit,2026-03-16 08:15:39
TNX20260316_0000178,ACC20260316_00060,CUS20260316_00060,2026-03-16,24974.92,Debit,2026-03-16 08:15:39
TNX20260316_0000179,ACC20260316_00060,CUS20260316_00060,2026-03-16,40414.39,Credit,2026-03-16 08:15:39
TNX20260316_0000180,ACC20260316_00060,CUS20260316_00060,2026-03-16,39394.9,Debit,2026-03-16 08:15:39
TNX20260316_0000181,ACC20260316_00061,CUS20260316_00061,2026-03-16,6079.68,Debit,2026-03-16 08:15:39
TNX20260316_0000182,ACC20260316_00061,CUS20260316_00061,2026-03-16,22278.32,Debit,2026-03-16 08:15:39
TNX20260316_0000183,ACC20260316_00061,CUS20260316_00061,2026-03-16,41349.42,Debit,2026-03-16 08:15:39
TNX20260316_0000184,ACC20260316_00062,CUS20260316_00062,2026-02-14,8462.34,Debit,2026-03-16 08:15:39
TNX20260316_0000185,ACC20260316_00062,CUS20260316_00062,2026-03-16,20365.81,Debit,2026-03-16 08:15:39
TNX20260316_0000186,ACC20260316_00062,CUS20260316_00062,2026-02-27,29539.94,Credit,2026-03-16 08:15:39
TNX20260316_0000187,ACC20260316_00063,CUS20260316_00063,2026-03-16,33193.11,Credit,2026-03-16 08:15:39
TNX20260316_0000188,ACC20260316_00063,CUS20260316_00063,2026-02-15,43038.94,Debit,2026-03-16 08:15:39
TNX20260316_0000189,ACC20260316_00063,CUS20260316_00063,2026-02-20,26858.8,Credit,2026-03-16 08:15:39
TNX20260316_0000190,ACC20260316_00064,CUS20260316_00064,2026-03-16,34911.31,Credit,2026-03-16 08:15:39
TNX20260316_0000191,ACC20260316_00064,CUS20260316_00064,2026-03-08,9159.93,Credit,2026-03-16 08:15:39
TNX20260316_0000192,ACC20260316_00064,CUS20260316_00064,2026-03-16,22971.14,Credit,2026-03-16 08:15:39
TNX20260316_0000193,ACC20260316_00065,CUS20260316_00065,2026-03-16,36751.6,Credit,2026-03-16 08:15:39
TNX20260316_0000194,ACC20260316_00065,CUS20260316_00065,2026-03-16,41609.89,Debit,2026-03-16 08:15:39
TNX20260316_0000195,ACC20260316_00065,CUS20260316_00065,2026-03-16,32526.75,Credit,2026-03-16 08:15:39
TNX20260316_0000196,ACC20260316_00066,CUS20260316_00066,2026-03-16,12202.19,Credit,2026-03-16 08:15:39
TNX20260316_0000197,ACC20260316_00066,CUS20260316_00066,2026-03-01,39285.43,Debit,2026-03-16 08:15:39
TNX20260316_0000198,ACC20260316_00066,CUS20260316_00066,2026-03-16,26481.67,Debit,2026-03-16 08:15:39
TNX20260316_0000199,ACC20260316_00067,CUS20260316_00067,2026-03-16,48759.03,Debit,2026-03-16 08:15:39
TNX20260316_0000200,ACC20260316_00067,CUS20260316_00067,2026-03-16,29582.66,Credit,2026-03-16 08:15:39
TNX20260316_0000201,ACC20260316_00067,CUS20260316_00067,2026-02-21,47372.08,Debit,2026-03-16 08:15:39
