transaction_id,account_id,customer_id,txn_date,txn_amount,transaction_type,create_tsp
TNX20260306_0000023,ACC20260306_00005,CUS20260306_00005,2026-03-06,8712.89,Credit,2026-03-06 13:33:20
TNX20260306_0000024,ACC20260306_00005,CUS20260306_00005,2026-03-06,6059.03,Credit,2026-03-06 13:33:20
TNX20260306_0000025,ACC20260306_00005,CUS20260306_00005,2026-03-06,3964.71,Debit,2026-03-06 13:33:20
TNX20260306_0000026,ACC20260306_00006,CUS20260306_00006,2026-02-13,697.9,Debit,2026-03-06 13:33:20
TNX20260306_0000027,ACC20260306_00006,CUS20260306_00006,2026-03-06,2670.28,Debit,2026-03-06 13:33:20
TNX20260306_0000028,ACC20260306_00006,CUS20260306_00006,2026-03-06,3517.43,Credit,2026-03-06 13:33:20
TNX20260306_0000029,ACC20260306_00006,CUS20260306_00006,2026-03-06,6005.43,Debit,2026-03-06 13:33:20
TNX20260306_0000030,ACC20260306_00006,CUS20260306_00006,2026-02-24,5832.26,Credit,2026-03-06 13:33:20
TNX20260306_0000031,ACC20260306_00007,CUS20260306_00007,2026-03-04,2890.23,Credit,2026-03-06 13:33:20
TNX20260306_0000032,ACC20260306_00007,CUS20260306_00007,2026-03-06,9295.23,Debit,2026-03-06 13:33:20
TNX20260306_0000033,ACC20260306_00007,CUS20260306_00007,2026-02-25,2450.64,Debit,2026-03-06 13:33:20
TNX20260306_0000034,ACC20260306_00007,CUS20260306_00007,2026-03-06,9598.87,Credit,2026-03-06 13:33:20
TNX20260306_0000035,ACC20260306_00007,CUS20260306_00007,2026-03-06,3820.21,Credit,2026-03-06 13:33:20
TNX20260306_0000036,ACC20260306_00008,CUS20260306_00008,2026-03-06,9053.75,Credit,2026-03-06 13:33:20
TNX20260306_0000037,ACC20260306_00008,CUS20260306_00008,2026-03-06,5294.1,Debit,2026-03-06 13:33:20
TNX20260306_0000038,ACC20260306_00008,CUS20260306_00008,2026-03-06,5169.0,Debit,2026-03-06 13:33:20
TNX20260306_0000039,ACC20260306_00008,CUS20260306_00008,2026-03-06,5038.77,Debit,2026-03-06 13:33:20
TNX20260306_0000040,ACC20260306_00008,CUS20260306_00008,2026-03-06,4744.02,Debit,2026-03-06 13:33:20
TNX20260306_0000041,ACC20260306_00009,CUS20260306_00009,2026-03-03,8375.29,Credit,2026-03-06 13:33:20
TNX20260306_0000042,ACC20260306_00009,CUS20260306_00009,2026-03-06,2037.87,Debit,2026-03-06 13:33:20
TNX20260306_0000043,ACC20260306_00009,CUS20260306_00009,2026-02-17,4981.68,Debit,2026-03-06 13:33:20
TNX20260306_0000044,ACC20260306_00009,CUS20260306_00009,2026-03-01,674.09,Credit,2026-03-06 13:33:20
TNX20260306_0000045,ACC20260306_00009,CUS20260306_00009,2026-03-06,4768.73,Debit,2026-03-06 13:33:20
TNX20260306_0000046,ACC20260306_00010,CUS20260306_00010,2026-03-06,1646.51,Credit,2026-03-06 13:33:20
TNX20260306_0000047,ACC20260306_00010,CUS20260306_00010,2026-03-06,6136.17,Debit,2026-03-06 13:33:20
TNX20260306_0000048,ACC20260306_00010,CUS20260306_00010,2026-03-06,1667.13,Debit,2026-03-06 13:33:20
TNX20260306_0000049,ACC20260306_00010,CUS20260306_00010,2026-03-06,8202.49,Credit,2026-03-06 13:33:20
TNX20260306_0000050,ACC20260306_00010,CUS20260306_00010,2026-03-06,5913.24,Debit,2026-03-06 13:33:20
TNX20260306_0000051,ACC20260306_00011,CUS20260306_00011,2026-03-06,6566.46,Credit,2026-03-06 13:33:20
TNX20260306_0000052,ACC20260306_00011,CUS20260306_00011,2026-02-15,190.62,Credit,2026-03-06 13:33:20
TNX20260306_0000053,ACC20260306_00011,CUS20260306_00011,2026-03-02,8544.27,Credit,2026-03-06 13:33:20
TNX20260306_0000054,ACC20260306_00011,CUS20260306_00011,2026-02-08,1865.63,Credit,2026-03-06 13:33:20
TNX20260306_0000055,ACC20260306_00011,CUS20260306_00011,2026-03-06,6660.22,Credit,2026-03-06 13:33:20
TNX20260306_0000056,ACC20260306_00012,CUS20260306_00012,2026-03-06,3588.81,Credit,2026-03-06 13:33:20
TNX20260306_0000057,ACC20260306_00012,CUS20260306_00012,2026-02-16,2394.39,Credit,2026-03-06 13:33:20
TNX20260306_0000058,ACC20260306_00012,CUS20260306_00012,2026-03-06,1880.72,Debit,2026-03-06 13:33:20
TNX20260306_0000059,ACC20260306_00012,CUS20260306_00012,2026-03-06,9602.49,Credit,2026-03-06 13:33:20
TNX20260306_0000060,ACC20260306_00012,CUS20260306_00012,2026-02-20,8720.61,Credit,2026-03-06 13:33:20
TNX20260306_0000061,ACC20260306_00013,CUS20260306_00013,2026-03-01,4468.24,Credit,2026-03-06 13:33:20
TNX20260306_0000062,ACC20260306_00013,CUS20260306_00013,2026-03-06,4333.19,Credit,2026-03-06 13:33:20
TNX20260306_0000063,ACC20260306_00013,CUS20260306_00013,2026-02-27,3001.59,Credit,2026-03-06 13:33:20
TNX20260306_0000064,ACC20260306_00013,CUS20260306_00013,2026-02-13,4090.47,Debit,2026-03-06 13:33:20
TNX20260306_0000065,ACC20260306_00013,CUS20260306_00013,2026-03-06,3413.22,Credit,2026-03-06 13:33:20
TNX20260306_0000066,ACC20260306_00014,CUS20260306_00014,2026-03-06,361.37,Debit,2026-03-06 13:33:20
TNX20260306_0000067,ACC20260306_00014,CUS20260306_00014,2026-02-05,3000.43,Credit,2026-03-06 13:33:20
TNX20260306_0000068,ACC20260306_00014,CUS20260306_00014,2026-03-06,6234.13,Credit,2026-03-06 13:33:20
TNX20260306_0000069,ACC20260306_00014,CUS20260306_00014,2026-03-03,1193.02,Debit,2026-03-06 13:33:20
TNX20260306_0000070,ACC20260306_00014,CUS20260306_00014,2026-03-06,6831.77,Debit,2026-03-06 13:33:20
TNX20260306_0000071,ACC20260306_00015,CUS20260306_00015,2026-03-06,5398.35,Debit,2026-03-06 13:33:20
TNX20260306_0000072,ACC20260306_00015,CUS20260306_00015,2026-02-24,7287.29,Credit,2026-03-06 13:33:20
TNX20260306_0000073,ACC20260306_00015,CUS20260306_00015,2026-03-06,3055.31,Credit,2026-03-06 13:33:20
TNX20260306_0000074,ACC20260306_00015,CUS20260306_00015,2026-02-26,5021.83,Credit,2026-03-06 13:33:20
TNX20260306_0000075,ACC20260306_00015,CUS20260306_00015,2026-02-23,2557.87,Debit,2026-03-06 13:33:20
TNX20260306_0000076,ACC20260306_00016,CUS20260306_00016,2026-03-05,9076.54,Debit,2026-03-06 13:33:20
TNX20260306_0000077,ACC20260306_00016,CUS20260306_00016,2026-03-06,4907.1,Credit,2026-03-06 13:33:20
TNX20260306_0000078,ACC20260306_00016,CUS20260306_00016,2026-03-03,7823.45,Credit,2026-03-06 13:33:20
TNX20260306_0000079,ACC20260306_00016,CUS20260306_00016,2026-03-06,5729.09,Credit,2026-03-06 13:33:20
TNX20260306_0000080,ACC20260306_00016,CUS20260306_00016,2026-03-04,1124.34,Credit,2026-03-06 13:33:20
TNX20260306_0000081,ACC20260306_00017,CUS20260306_00017,2026-02-28,2246.54,Debit,2026-03-06 13:33:20
TNX20260306_0000082,ACC20260306_00017,CUS20260306_00017,2026-02-24,9449.48,Debit,2026-03-06 13:33:20
TNX20260306_0000083,ACC20260306_00017,CUS20260306_00017,2026-03-06,9541.61,Debit,2026-03-06 13:33:20
TNX20260306_0000084,ACC20260306_00017,CUS20260306_00017,2026-02-21,2341.02,Debit,2026-03-06 13:33:20
TNX20260306_0000085,ACC20260306_00017,CUS20260306_00017,2026-03-06,8594.59,Debit,2026-03-06 13:33:20
TNX20260306_0000086,ACC20260306_00018,CUS20260306_00018,2026-03-06,9759.11,Credit,2026-03-06 13:33:20
TNX20260306_0000087,ACC20260306_00018,CUS20260306_00018,2026-02-18,6172.9,Debit,2026-03-06 13:33:20
TNX20260306_0000088,ACC20260306_00018,CUS20260306_00018,2026-02-20,4860.55,Credit,2026-03-06 13:33:20
TNX20260306_0000089,ACC20260306_00018,CUS20260306_00018,2026-03-06,725.45,Credit,2026-03-06 13:33:20
TNX20260306_0000090,ACC20260306_00018,CUS20260306_00018,2026-03-06,7256.04,Credit,2026-03-06 13:33:20
TNX20260306_0000091,ACC20260306_00019,CUS20260306_00019,2026-03-06,6861.07,Debit,2026-03-06 13:33:20
TNX20260306_0000092,ACC20260306_00019,CUS20260306_00019,2026-03-06,9593.32,Debit,2026-03-06 13:33:20
TNX20260306_0000093,ACC20260306_00019,CUS20260306_00019,2026-03-06,4603.81,Debit,2026-03-06 13:33:20
TNX20260306_0000094,ACC20260306_00019,CUS20260306_00019,2026-02-04,9271.69,Debit,2026-03-06 13:33:20
TNX20260306_0000095,ACC20260306_00019,CUS20260306_00019,2026-03-06,5886.6,Debit,2026-03-06 13:33:20
TNX20260306_0000096,ACC20260306_00020,CUS20260306_00020,2026-03-06,3895.99,Debit,2026-03-06 13:33:20
TNX20260306_0000097,ACC20260306_00020,CUS20260306_00020,2026-02-19,6354.77,Credit,2026-03-06 13:33:20
TNX20260306_0000098,ACC20260306_00020,CUS20260306_00020,2026-03-06,7942.19,Credit,2026-03-06 13:33:20
TNX20260306_0000099,ACC20260306_00020,CUS20260306_00020,2026-03-06,8485.45,Credit,2026-03-06 13:33:20
TNX20260306_0000100,ACC20260306_00020,CUS20260306_00020,2026-03-06,9167.93,Credit,2026-03-06 13:33:20
TNX20260306_0000101,ACC20260306_00021,CUS20260306_00021,2026-02-19,5528.92,Credit,2026-03-06 13:33:20
TNX20260306_0000102,ACC20260306_00021,CUS20260306_00021,2026-03-06,4496.21,Credit,2026-03-06 13:33:20
TNX20260306_0000103,ACC20260306_00021,CUS20260306_00021,2026-03-06,3259.08,Credit,2026-03-06 13:33:20
TNX20260306_0000104,ACC20260306_00021,CUS20260306_00021,2026-02-14,7859.97,Credit,2026-03-06 13:33:20
TNX20260306_0000105,ACC20260306_00021,CUS20260306_00021,2026-03-06,1189.56,Credit,2026-03-06 13:33:20
TNX20260306_0000106,ACC20260306_00022,CUS20260306_00022,2026-02-18,3302.22,Credit,2026-03-06 13:33:20
TNX20260306_0000107,ACC20260306_00022,CUS20260306_00022,2026-03-06,7031.45,Credit,2026-03-06 13:33:20
TNX20260306_0000108,ACC20260306_00022,CUS20260306_00022,2026-03-06,5553.07,Debit,2026-03-06 13:33:20
TNX20260306_0000109,ACC20260306_00022,CUS20260306_00022,2026-03-06,6304.37,Credit,2026-03-06 13:33:20
TNX20260306_0000110,ACC20260306_00022,CUS20260306_00022,2026-03-06,9568.37,Credit,2026-03-06 13:33:20
TNX20260306_0000111,ACC20260306_00023,CUS20260306_00023,2026-03-06,8173.78,Credit,2026-03-06 13:33:20
TNX20260306_0000112,ACC20260306_00023,CUS20260306_00023,2026-03-06,342.07,Credit,2026-03-06 13:33:20
TNX20260306_0000113,ACC20260306_00023,CUS20260306_00023,2026-03-06,7987.58,Credit,2026-03-06 13:33:20
TNX20260306_0000114,ACC20260306_00023,CUS20260306_00023,2026-02-27,8933.88,Debit,2026-03-06 13:33:20
TNX20260306_0000115,ACC20260306_00023,CUS20260306_00023,2026-03-06,5381.61,Credit,2026-03-06 13:33:20
TNX20260306_0000116,ACC20260306_00024,CUS20260306_00024,2026-02-16,2318.77,Debit,2026-03-06 13:33:20
TNX20260306_0000117,ACC20260306_00024,CUS20260306_00024,2026-03-06,8970.1,Debit,2026-03-06 13:33:20
TNX20260306_0000118,ACC20260306_00024,CUS20260306_00024,2026-02-05,3315.64,Credit,2026-03-06 13:33:20
TNX20260306_0000119,ACC20260306_00024,CUS20260306_00024,2026-03-06,7277.34,Credit,2026-03-06 13:33:20
TNX20260306_0000120,ACC20260306_00024,CUS20260306_00024,2026-03-06,1482.04,Credit,2026-03-06 13:33:20
TNX20260306_0000121,ACC20260306_00025,CUS20260306_00025,2026-03-06,6956.23,Debit,2026-03-06 13:33:20
TNX20260306_0000122,ACC20260306_00025,CUS20260306_00025,2026-03-06,534.07,Credit,2026-03-06 13:33:20
TNX20260306_0000123,ACC20260306_00025,CUS20260306_00025,2026-03-06,5776.69,Debit,2026-03-06 13:33:20
TNX20260306_0000124,ACC20260306_00025,CUS20260306_00025,2026-03-04,378.18,Credit,2026-03-06 13:33:20
TNX20260306_0000125,ACC20260306_00025,CUS20260306_00025,2026-03-06,3627.42,Credit,2026-03-06 13:33:20
TNX20260306_0000126,ACC20260306_00026,CUS20260306_00026,2026-03-01,9893.8,Debit,2026-03-06 13:33:20
TNX20260306_0000127,ACC20260306_00026,CUS20260306_00026,2026-02-15,9962.15,Debit,2026-03-06 13:33:20
TNX20260306_0000128,ACC20260306_00026,CUS20260306_00026,2026-03-06,3678.64,Debit,2026-03-06 13:33:20
TNX20260306_0000129,ACC20260306_00026,CUS20260306_00026,2026-03-02,6146.47,Debit,2026-03-06 13:33:20
TNX20260306_0000130,ACC20260306_00026,CUS20260306_00026,2026-02-16,553.29,Credit,2026-03-06 13:33:20
TNX20260306_0000131,ACC20260306_00027,CUS20260306_00027,2026-03-06,2787.32,Debit,2026-03-06 13:33:20
TNX20260306_0000132,ACC20260306_00027,CUS20260306_00027,2026-03-06,8709.38,Credit,2026-03-06 13:33:20
TNX20260306_0000133,ACC20260306_00027,CUS20260306_00027,2026-03-06,2104.49,Credit,2026-03-06 13:33:20
TNX20260306_0000134,ACC20260306_00027,CUS20260306_00027,2026-02-19,4946.58,Debit,2026-03-06 13:33:20
TNX20260306_0000135,ACC20260306_00027,CUS20260306_00027,2026-02-06,6021.04,Debit,2026-03-06 13:33:20
TNX20260306_0000136,ACC20260306_00028,CUS20260306_00028,2026-02-20,7091.75,Credit,2026-03-06 13:33:20
TNX20260306_0000137,ACC20260306_00028,CUS20260306_00028,2026-03-06,9098.32,Debit,2026-03-06 13:33:20
TNX20260306_0000138,ACC20260306_00028,CUS20260306_00028,2026-03-06,1404.54,Debit,2026-03-06 13:33:20
TNX20260306_0000139,ACC20260306_00028,CUS20260306_00028,2026-03-06,9289.96,Credit,2026-03-06 13:33:20
TNX20260306_0000140,ACC20260306_00028,CUS20260306_00028,2026-03-06,9414.27,Credit,2026-03-06 13:33:20
TNX20260306_0000141,ACC20260306_00029,CUS20260306_00029,2026-03-06,655.46,Credit,2026-03-06 13:33:20
TNX20260306_0000142,ACC20260306_00029,CUS20260306_00029,2026-03-06,1938.43,Debit,2026-03-06 13:33:20
TNX20260306_0000143,ACC20260306_00029,CUS20260306_00029,2026-03-06,606.51,Credit,2026-03-06 13:33:20
TNX20260306_0000144,ACC20260306_00029,CUS20260306_00029,2026-03-06,8151.87,Credit,2026-03-06 13:33:20
TNX20260306_0000145,ACC20260306_00029,CUS20260306_00029,2026-03-06,6329.45,Credit,2026-03-06 13:33:20
TNX20260306_0000146,ACC20260306_00030,CUS20260306_00030,2026-03-06,2874.79,Debit,2026-03-06 13:33:20
TNX20260306_0000147,ACC20260306_00030,CUS20260306_00030,2026-03-06,9397.54,Credit,2026-03-06 13:33:20
TNX20260306_0000148,ACC20260306_00030,CUS20260306_00030,2026-03-06,6068.16,Debit,2026-03-06 13:33:20
TNX20260306_0000149,ACC20260306_00030,CUS20260306_00030,2026-02-06,9448.3,Credit,2026-03-06 13:33:20
TNX20260306_0000150,ACC20260306_00030,CUS20260306_00030,2026-03-06,5584.68,Credit,2026-03-06 13:33:20
TNX20260306_0000151,ACC20260306_00031,CUS20260306_00031,2026-02-19,7430.13,Credit,2026-03-06 13:33:20
TNX20260306_0000152,ACC20260306_00031,CUS20260306_00031,2026-02-11,4352.82,Credit,2026-03-06 13:33:20
TNX20260306_0000153,ACC20260306_00031,CUS20260306_00031,2026-03-06,3791.74,Credit,2026-03-06 13:33:20
TNX20260306_0000154,ACC20260306_00031,CUS20260306_00031,2026-02-05,1118.93,Debit,2026-03-06 13:33:20
TNX20260306_0000155,ACC20260306_00031,CUS20260306_00031,2026-03-03,7164.58,Debit,2026-03-06 13:33:20
TNX20260306_0000156,ACC20260306_00032,CUS20260306_00032,2026-03-06,6900.32,Credit,2026-03-06 13:33:20
TNX20260306_0000157,ACC20260306_00032,CUS20260306_00032,2026-03-06,1838.76,Credit,2026-03-06 13:33:20
TNX20260306_0000158,ACC20260306_00032,CUS20260306_00032,2026-03-06,4896.88,Debit,2026-03-06 13:33:20
TNX20260306_0000159,ACC20260306_00032,CUS20260306_00032,2026-02-17,9276.84,Debit,2026-03-06 13:33:20
TNX20260306_0000160,ACC20260306_00032,CUS20260306_00032,2026-03-06,2087.74,Debit,2026-03-06 13:33:20
TNX20260306_0000161,ACC20260306_00033,CUS20260306_00033,2026-02-22,8515.74,Debit,2026-03-06 13:33:20
TNX20260306_0000162,ACC20260306_00033,CUS20260306_00033,2026-03-06,6893.97,Credit,2026-03-06 13:33:20
TNX20260306_0000163,ACC20260306_00033,CUS20260306_00033,2026-03-06,997.64,Credit,2026-03-06 13:33:20
TNX20260306_0000164,ACC20260306_00033,CUS20260306_00033,2026-03-03,455.14,Debit,2026-03-06 13:33:20
TNX20260306_0000165,ACC20260306_00033,CUS20260306_00033,2026-02-04,8466.05,Debit,2026-03-06 13:33:20
TNX20260306_0000166,ACC20260306_00034,CUS20260306_00034,2026-03-06,2429.58,Credit,2026-03-06 13:33:20
TNX20260306_0000167,ACC20260306_00034,CUS20260306_00034,2026-03-06,7874.66,Credit,2026-03-06 13:33:20
TNX20260306_0000168,ACC20260306_00034,CUS20260306_00034,2026-02-13,1459.14,Debit,2026-03-06 13:33:20
TNX20260306_0000169,ACC20260306_00034,CUS20260306_00034,2026-03-06,8085.66,Credit,2026-03-06 13:33:20
TNX20260306_0000170,ACC20260306_00034,CUS20260306_00034,2026-03-06,8385.35,Debit,2026-03-06 13:33:20
TNX20260306_0000171,ACC20260306_00035,CUS20260306_00035,2026-02-19,6479.28,Debit,2026-03-06 13:33:20
TNX20260306_0000172,ACC20260306_00035,CUS20260306_00035,2026-02-28,2313.14,Credit,2026-03-06 13:33:20
TNX20260306_0000173,ACC20260306_00035,CUS20260306_00035,2026-02-26,4034.86,Debit,2026-03-06 13:33:20
TNX20260306_0000174,ACC20260306_00035,CUS20260306_00035,2026-03-06,8171.25,Debit,2026-03-06 13:33:20
TNX20260306_0000175,ACC20260306_00035,CUS20260306_00035,2026-02-24,7713.65,Credit,2026-03-06 13:33:20
TNX20260306_0000176,ACC20260306_00036,CUS20260306_00036,2026-02-20,4902.61,Credit,2026-03-06 13:33:20
TNX20260306_0000177,ACC20260306_00036,CUS20260306_00036,2026-03-03,7083.12,Credit,2026-03-06 13:33:20
TNX20260306_0000178,ACC20260306_00036,CUS20260306_00036,2026-02-27,9499.09,Debit,2026-03-06 13:33:20
TNX20260306_0000179,ACC20260306_00036,CUS20260306_00036,2026-03-06,9714.4,Debit,2026-03-06 13:33:20
TNX20260306_0000180,ACC20260306_00036,CUS20260306_00036,2026-03-06,8162.02,Debit,2026-03-06 13:33:20
TNX20260306_0000181,ACC20260306_00037,CUS20260306_00037,2026-02-28,7508.14,Debit,2026-03-06 13:33:20
TNX20260306_0000182,ACC20260306_00037,CUS20260306_00037,2026-03-06,8194.33,Credit,2026-03-06 13:33:20
TNX20260306_0000183,ACC20260306_00037,CUS20260306_00037,2026-03-03,5386.83,Credit,2026-03-06 13:33:20
TNX20260306_0000184,ACC20260306_00037,CUS20260306_00037,2026-03-02,7591.36,Debit,2026-03-06 13:33:20
TNX20260306_0000185,ACC20260306_00037,CUS20260306_00037,2026-03-06,4812.23,Credit,2026-03-06 13:33:20
TNX20260306_0000186,ACC20260306_00038,CUS20260306_00038,2026-03-06,6846.8,Credit,2026-03-06 13:33:20
TNX20260306_0000187,ACC20260306_00038,CUS20260306_00038,2026-03-06,4184.35,Debit,2026-03-06 13:33:20
TNX20260306_0000188,ACC20260306_00038,CUS20260306_00038,2026-03-06,5459.17,Credit,2026-03-06 13:33:20
TNX20260306_0000189,ACC20260306_00038,CUS20260306_00038,2026-03-06,7880.16,Debit,2026-03-06 13:33:20
TNX20260306_0000190,ACC20260306_00038,CUS20260306_00038,2026-03-01,3184.22,Debit,2026-03-06 13:33:20
TNX20260306_0000191,ACC20260306_00039,CUS20260306_00039,2026-02-19,9600.37,Credit,2026-03-06 13:33:20
TNX20260306_0000192,ACC20260306_00039,CUS20260306_00039,2026-02-26,3374.56,Debit,2026-03-06 13:33:20
TNX20260306_0000193,ACC20260306_00039,CUS20260306_00039,2026-03-06,1713.62,Debit,2026-03-06 13:33:20
TNX20260306_0000194,ACC20260306_00039,CUS20260306_00039,2026-03-06,3479.19,Credit,2026-03-06 13:33:20
TNX20260306_0000195,ACC20260306_00039,CUS20260306_00039,2026-03-06,843.8,Credit,2026-03-06 13:33:20
TNX20260306_0000196,ACC20260306_00040,CUS20260306_00040,2026-03-06,8291.19,Credit,2026-03-06 13:33:20
TNX20260306_0000197,ACC20260306_00040,CUS20260306_00040,2026-03-06,4112.35,Credit,2026-03-06 13:33:20
TNX20260306_0000198,ACC20260306_00040,CUS20260306_00040,2026-02-25,5622.84,Credit,2026-03-06 13:33:20
TNX20260306_0000199,ACC20260306_00040,CUS20260306_00040,2026-03-06,4490.89,Debit,2026-03-06 13:33:20
TNX20260306_0000200,ACC20260306_00040,CUS20260306_00040,2026-02-19,4277.75,Debit,2026-03-06 13:33:20
TNX20260306_0000201,ACC20260306_00041,CUS20260306_00041,2026-03-06,7748.46,Debit,2026-03-06 13:33:20
TNX20260306_0000202,ACC20260306_00041,CUS20260306_00041,2026-03-06,5639.24,Credit,2026-03-06 13:33:20
TNX20260306_0000203,ACC20260306_00041,CUS20260306_00041,2026-03-06,2475.62,Credit,2026-03-06 13:33:20
TNX20260306_0000204,ACC20260306_00041,CUS20260306_00041,2026-03-06,6632.94,Debit,2026-03-06 13:33:20
TNX20260306_0000205,ACC20260306_00041,CUS20260306_00041,2026-02-16,5944.21,Debit,2026-03-06 13:33:20
TNX20260306_0000206,ACC20260306_00042,CUS20260306_00042,2026-03-06,2945.61,Debit,2026-03-06 13:33:20
TNX20260306_0000207,ACC20260306_00042,CUS20260306_00042,2026-02-13,3390.88,Debit,2026-03-06 13:33:20
TNX20260306_0000208,ACC20260306_00042,CUS20260306_00042,2026-03-06,9681.64,Credit,2026-03-06 13:33:20
TNX20260306_0000209,ACC20260306_00042,CUS20260306_00042,2026-03-06,3750.63,Credit,2026-03-06 13:33:20
TNX20260306_0000210,ACC20260306_00042,CUS20260306_00042,2026-02-24,9004.01,Credit,2026-03-06 13:33:20
TNX20260306_0000211,ACC20260306_00043,CUS20260306_00043,2026-03-06,8427.92,Debit,2026-03-06 13:33:20
TNX20260306_0000212,ACC20260306_00043,CUS20260306_00043,2026-03-06,5526.35,Debit,2026-03-06 13:33:20
TNX20260306_0000213,ACC20260306_00043,CUS20260306_00043,2026-03-06,9306.75,Credit,2026-03-06 13:33:20
TNX20260306_0000214,ACC20260306_00043,CUS20260306_00043,2026-03-06,7757.36,Debit,2026-03-06 13:33:20
TNX20260306_0000215,ACC20260306_00043,CUS20260306_00043,2026-03-06,9609.27,Debit,2026-03-06 13:33:20
TNX20260306_0000216,ACC20260306_00044,CUS20260306_00044,2026-03-06,1740.15,Credit,2026-03-06 13:33:20
TNX20260306_0000217,ACC20260306_00044,CUS20260306_00044,2026-02-07,1054.47,Credit,2026-03-06 13:33:20
TNX20260306_0000218,ACC20260306_00044,CUS20260306_00044,2026-03-06,7527.76,Credit,2026-03-06 13:33:20
TNX20260306_0000219,ACC20260306_00044,CUS20260306_00044,2026-03-06,5667.81,Debit,2026-03-06 13:33:20
TNX20260306_0000220,ACC20260306_00044,CUS20260306_00044,2026-03-06,6888.05,Debit,2026-03-06 13:33:20
TNX20260306_0000221,ACC20260306_00045,CUS20260306_00045,2026-03-06,1870.3,Debit,2026-03-06 13:33:20
TNX20260306_0000222,ACC20260306_00045,CUS20260306_00045,2026-03-06,1258.06,Credit,2026-03-06 13:33:20
TNX20260306_0000223,ACC20260306_00045,CUS20260306_00045,2026-02-09,6298.46,Debit,2026-03-06 13:33:20
TNX20260306_0000224,ACC20260306_00045,CUS20260306_00045,2026-03-06,7540.53,Debit,2026-03-06 13:33:20
TNX20260306_0000225,ACC20260306_00045,CUS20260306_00045,2026-03-06,3028.01,Debit,2026-03-06 13:33:20
TNX20260306_0000226,ACC20260306_00046,CUS20260306_00046,2026-02-19,9147.1,Credit,2026-03-06 13:33:20
TNX20260306_0000227,ACC20260306_00046,CUS20260306_00046,2026-03-06,2719.54,Credit,2026-03-06 13:33:20
TNX20260306_0000228,ACC20260306_00046,CUS20260306_00046,2026-03-06,4218.07,Credit,2026-03-06 13:33:20
TNX20260306_0000229,ACC20260306_00046,CUS20260306_00046,2026-03-06,4431.71,Debit,2026-03-06 13:33:20
TNX20260306_0000230,ACC20260306_00046,CUS20260306_00046,2026-03-06,9700.09,Debit,2026-03-06 13:33:20
TNX20260306_0000231,ACC20260306_00047,CUS20260306_00047,2026-03-06,3215.29,Debit,2026-03-06 13:33:20
TNX20260306_0000232,ACC20260306_00047,CUS20260306_00047,2026-03-01,5778.87,Credit,2026-03-06 13:33:20
